title,url,price,location,beds,baths,type,posted,agent,featured
"Room Rent in Naxal, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-naxal-kathmandu-883/,"Rs9,500/Month","Naxal, Kathmandu, Bagamati Province, 44737, Nepal",Bed:1,Bath:1,Room,7 days ago,NPB-Rent,False
"3 BHK House Rent in Battisputali, Lalitpur",https://nepalpropertybazaar.com/property/3-bhk-house-rent-in-battisputali-lalitpur-674/,"Rs233,500/Month","Battisputali, Lalitpur, Bagmati Province, 44726, Nepal",Beds:3,Baths:5,House,18 days ago,Nepal-Property-Hub,False
"Room Rent in Balkhu, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-balkhu-lalitpur-286/,"Rs7,000/Month","Balkhu, Lalitpur, Bagmati Province, 44690, Nepal",Bed:1,Bath:1,Room,3 days ago,Hamro-Ghar,True
"4BHK Flat Rent in Sinamangal, Kathmandu",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-sinamangal-kathmandu-328/,"Rs23,500/Month","Sinamangal, Kathmandu, Bagamati Province, 44713, Nepal",Beds:4,Baths:2,Flat / Apartment,24 days ago,NPB-Rent,True
"Commercial Space/Villa Rent in Mulpani, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-mulpani-kathmandu-643/,"Rs193,000/Month","Mulpani, Kathmandu, Bagmati Province, 44796, Nepal",Beds:4,Baths:3,Commercial,18 hours ago,Hamro-Ghar,False
"Room Rent in Maharajgunj, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-maharajgunj-lalitpur-635/,"Rs11,500/Month","Maharajgunj, Lalitpur, Bagamati Province, 44779, Nepal",Bed:1,Bath:1,Room,7 days ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Naxal, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-naxal-bhaktapur-858/,"Rs480,500/Month","Naxal, Bhaktapur, Bagamati Province, 44800, Nepal",Beds:10,Baths:2,Villa,24 hours ago,NPB-Rent,True
"Room Rent in Thimi, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-thimi-lalitpur-944/,"Rs10,000/Month","Thimi, Lalitpur, Bagamati Province, 44679, Nepal",Bed:1,Bath:1,Room,21 hours ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Thamel, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-thamel-bhaktapur-512/,"Rs226,000/Month","Thamel, Bhaktapur, Bagmati Province, 44620, Nepal",Beds:8,Baths:2,Villa,10 days ago,NPB-Rent,True
"Room Rent in Mandikhatar, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-mandikhatar-bhaktapur-986/,"Rs6,500/Month","Mandikhatar, Bhaktapur, Bagmati Province, 44706, Nepal",Bed:1,Bath:1,Room,17 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Basundhara, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-basundhara-kathmandu-929/,"Rs324,000/Month","Basundhara, Kathmandu, Bagmati Province, 44632, Nepal",Beds:2,Baths:4,Villa,19 days ago,Nepal-Property-Hub,False
"3BHK Flat Rent in Thimi, Kathmandu",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-thimi-kathmandu-444/,"Rs56,000/Month","Thimi, Kathmandu, Bagamati Province, 44653, Nepal",Beds:3,Baths:3,Flat / Apartment,17 days ago,Hamro-Ghar,True
"4 BHK House Rent in Jhamsikhel, Kathmandu",https://nepalpropertybazaar.com/property/4-bhk-house-rent-in-jhamsikhel-kathmandu-223/,"Rs113,000/Month","Jhamsikhel, Kathmandu, Bagmati Province, 44789, Nepal",Beds:4,Baths:5,House,8 hours ago,RealEstate-Nepal,True
"Room Rent in Chabahil, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-chabahil-kathmandu-326/,"Rs7,500/Month","Chabahil, Kathmandu, Bagmati Province, 44734, Nepal",Bed:1,Bath:1,Room,23 days ago,RealEstate-Nepal,False
"Room Rent in Balkhu, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-balkhu-kathmandu-160/,"Rs9,500/Month","Balkhu, Kathmandu, Bagamati Province, 44728, Nepal",Bed:1,Bath:1,Room,20 days ago,RealEstate-Nepal,False
"4BHK Flat Rent in Dhobighat, Lalitpur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-dhobighat-lalitpur-468/,"Rs55,000/Month","Dhobighat, Lalitpur, Bagmati Province, 44766, Nepal",Beds:4,Baths:3,Flat / Apartment,13 days ago,RealEstate-Nepal,True
"6 BHK House Rent in Suryabinayak, Kathmandu",https://nepalpropertybazaar.com/property/6-bhk-house-rent-in-suryabinayak-kathmandu-846/,"Rs87,000/Month","Suryabinayak, Kathmandu, Bagamati Province, 44777, Nepal",Beds:6,Baths:5,House,11 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Balaju, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balaju-lalitpur-320/,"Rs378,500/Month","Balaju, Lalitpur, Bagmati Province, 44750, Nepal",Beds:3,Baths:2,Commercial,5 days ago,Hamro-Ghar,True
"6 BHK House Rent in Sinamangal, Lalitpur",https://nepalpropertybazaar.com/property/6-bhk-house-rent-in-sinamangal-lalitpur-767/,"Rs83,000/Month","Sinamangal, Lalitpur, Bagmati Province, 44703, Nepal",Beds:6,Baths:5,House,11 hours ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Kupondole, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-kupondole-bhaktapur-455/,"Rs297,000/Month","Kupondole, Bhaktapur, Bagamati Province, 44692, Nepal",Beds:3,Baths:4,Commercial,1 hours ago,RealEstate-Nepal,True
"8 BHK House Rent in Suryabinayak, Lalitpur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-suryabinayak-lalitpur-266/,"Rs179,000/Month","Suryabinayak, Lalitpur, Bagamati Province, 44737, Nepal",Beds:8,Baths:5,House,22 days ago,RealEstate-Nepal,True
"2BHK Flat Rent in Baneshwor, Kathmandu",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-baneshwor-kathmandu-136/,"Rs46,000/Month","Baneshwor, Kathmandu, Bagmati Province, 44746, Nepal",Beds:2,Bath:1,Flat / Apartment,29 days ago,Nepal-Property-Hub,False
"2BHK Flat Rent in Patan, Lalitpur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-patan-lalitpur-459/,"Rs57,000/Month","Patan, Lalitpur, Bagamati Province, 44750, Nepal",Beds:2,Bath:1,Flat / Apartment,12 hours ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Balkhu, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balkhu-lalitpur-408/,"Rs214,500/Month","Balkhu, Lalitpur, Bagamati Province, 44630, Nepal",Beds:8,Baths:2,Villa,30 hours ago,Nepal-Property-Hub,False
"4BHK Flat Rent in Sitapaila, Bhaktapur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-sitapaila-bhaktapur-285/,"Rs54,000/Month","Sitapaila, Bhaktapur, Bagmati Province, 44661, Nepal",Beds:4,Baths:2,Flat / Apartment,20 days ago,Hamro-Ghar,True
"3BHK Flat Rent in Balaju, Lalitpur",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-balaju-lalitpur-268/,"Rs29,000/Month","Balaju, Lalitpur, Bagamati Province, 44737, Nepal",Beds:3,Bath:1,Flat / Apartment,13 days ago,Hamro-Ghar,True
"Commercial Space/Villa Rent in Lubhu, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-lubhu-bhaktapur-605/,"Rs106,000/Month","Lubhu, Bhaktapur, Bagmati Province, 44747, Nepal",Beds:9,Baths:4,Commercial,15 hours ago,RealEstate-Nepal,False
"7 BHK House Rent in Suryabinayak, Kathmandu",https://nepalpropertybazaar.com/property/7-bhk-house-rent-in-suryabinayak-kathmandu-152/,"Rs122,000/Month","Suryabinayak, Kathmandu, Bagmati Province, 44758, Nepal",Beds:7,Baths:2,House,25 days ago,NPB-Rent,False
"Commercial Space/Villa Rent in Suryabinayak, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-suryabinayak-lalitpur-604/,"Rs451,000/Month","Suryabinayak, Lalitpur, Bagamati Province, 44648, Nepal",Beds:6,Baths:3,Villa,27 days ago,RealEstate-Nepal,True
"Room Rent in Lazimpat, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-lazimpat-lalitpur-816/,"Rs7,000/Month","Lazimpat, Lalitpur, Bagamati Province, 44797, Nepal",Bed:1,Bath:1,Room,3 hours ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Boudha, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-boudha-bhaktapur-843/,"Rs159,500/Month","Boudha, Bhaktapur, Bagmati Province, 44720, Nepal",Beds:9,Baths:4,Villa,18 hours ago,Nepal-Property-Hub,True
"Room Rent in Balaju, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-balaju-bhaktapur-539/,"Rs14,000/Month","Balaju, Bhaktapur, Bagmati Province, 44690, Nepal",Bed:1,Bath:1,Room,30 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Kalanki, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-kalanki-lalitpur-648/,"Rs470,500/Month","Kalanki, Lalitpur, Bagmati Province, 44790, Nepal",Beds:4,Baths:4,Commercial,10 hours ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Lubhu, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-lubhu-bhaktapur-928/,"Rs241,000/Month","Lubhu, Bhaktapur, Bagmati Province, 44650, Nepal",Beds:3,Baths:2,Villa,12 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Jorpati, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-jorpati-kathmandu-564/,"Rs42,500/Month","Jorpati, Kathmandu, Bagmati Province, 44739, Nepal",Beds:6,Baths:1,Commercial,25 hours ago,NPB-Rent,False
"3BHK Flat Rent in Chunikhel, Lalitpur",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-chunikhel-lalitpur-113/,"Rs46,000/Month","Chunikhel, Lalitpur, Bagamati Province, 44777, Nepal",Beds:3,Baths:2,Flat / Apartment,13 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Balaju, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balaju-lalitpur-739/,"Rs239,500/Month","Balaju, Lalitpur, Bagmati Province, 44779, Nepal",Beds:10,Baths:1,Commercial,23 days ago,NPB-Rent,True
"Commercial Space/Villa Rent in Nakhu, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nakhu-lalitpur-379/,"Rs190,500/Month","Nakhu, Lalitpur, Bagamati Province, 44792, Nepal",Beds:10,Baths:4,Villa,28 hours ago,Hamro-Ghar,False
"1BHK Flat Rent in Gothatar, Lalitpur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-gothatar-lalitpur-187/,"Rs31,000/Month","Gothatar, Lalitpur, Bagmati Province, 44690, Nepal",Bed:1,Baths:2,Flat / Apartment,12 hours ago,Hamro-Ghar,True
"Commercial Space/Villa Rent in Balaju, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balaju-lalitpur-529/,"Rs496,500/Month","Balaju, Lalitpur, Bagamati Province, 44774, Nepal",Beds:9,Baths:4,Villa,8 hours ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Nakhu, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nakhu-bhaktapur-105/,"Rs320,000/Month","Nakhu, Bhaktapur, Bagmati Province, 44618, Nepal",Beds:7,Baths:1,Commercial,16 hours ago,RealEstate-Nepal,True
"Room Rent in Imadol, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-imadol-bhaktapur-673/,"Rs5,500/Month","Imadol, Bhaktapur, Bagamati Province, 44694, Nepal",Bed:1,Bath:1,Room,10 hours ago,RealEstate-Nepal,False
"4 BHK House Rent in Balkhu, Kathmandu",https://nepalpropertybazaar.com/property/4-bhk-house-rent-in-balkhu-kathmandu-958/,"Rs88,000/Month","Balkhu, Kathmandu, Bagamati Province, 44756, Nepal",Beds:4,Baths:3,House,5 days ago,Nepal-Property-Hub,False
"Room Rent in Battisputali, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-battisputali-lalitpur-934/,"Rs5,000/Month","Battisputali, Lalitpur, Bagmati Province, 44742, Nepal",Bed:1,Bath:1,Room,12 hours ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Gothatar, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-gothatar-kathmandu-224/,"Rs109,500/Month","Gothatar, Kathmandu, Bagmati Province, 44749, Nepal",Beds:6,Baths:2,Commercial,26 hours ago,RealEstate-Nepal,False
"8 BHK House Rent in Patan, Lalitpur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-patan-lalitpur-548/,"Rs111,500/Month","Patan, Lalitpur, Bagmati Province, 44735, Nepal",Beds:8,Baths:5,House,10 hours ago,Hamro-Ghar,True
"Commercial Space/Villa Rent in Baneshwor, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-baneshwor-lalitpur-688/,"Rs338,000/Month","Baneshwor, Lalitpur, Bagamati Province, 44621, Nepal",Beds:4,Baths:4,Villa,27 hours ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Nayabazar, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nayabazar-lalitpur-454/,"Rs374,000/Month","Nayabazar, Lalitpur, Bagmati Province, 44727, Nepal",Beds:10,Baths:1,Villa,24 days ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Nakhu, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nakhu-lalitpur-734/,"Rs181,000/Month","Nakhu, Lalitpur, Bagmati Province, 44707, Nepal",Beds:5,Baths:2,Villa,20 hours ago,Nepal-Property-Hub,False
"4BHK Flat Rent in Bhaisepati, Bhaktapur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-bhaisepati-bhaktapur-554/,"Rs55,500/Month","Bhaisepati, Bhaktapur, Bagmati Province, 44689, Nepal",Beds:4,Baths:3,Flat / Apartment,13 days ago,RealEstate-Nepal,True
"2BHK Flat Rent in Koteshwor, Kathmandu",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-koteshwor-kathmandu-443/,"Rs18,500/Month","Koteshwor, Kathmandu, Bagamati Province, 44600, Nepal",Beds:2,Baths:2,Flat / Apartment,10 days ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Lazimpat, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-lazimpat-lalitpur-529/,"Rs451,500/Month","Lazimpat, Lalitpur, Bagmati Province, 44678, Nepal",Beds:5,Baths:1,Commercial,14 days ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Chunikhel, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-chunikhel-lalitpur-842/,"Rs191,000/Month","Chunikhel, Lalitpur, Bagamati Province, 44753, Nepal",Beds:5,Baths:2,Commercial,1 days ago,NPB-Rent,False
"Room Rent in Patan, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-patan-bhaktapur-745/,"Rs14,000/Month","Patan, Bhaktapur, Bagamati Province, 44748, Nepal",Bed:1,Bath:1,Room,29 hours ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Lubhu, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-lubhu-kathmandu-489/,"Rs354,000/Month","Lubhu, Kathmandu, Bagmati Province, 44653, Nepal",Beds:6,Baths:1,Villa,14 hours ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Mulpani, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-mulpani-bhaktapur-794/,"Rs314,500/Month","Mulpani, Bhaktapur, Bagamati Province, 44782, Nepal",Beds:10,Baths:2,Villa,11 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Nayabazar, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nayabazar-bhaktapur-694/,"Rs481,500/Month","Nayabazar, Bhaktapur, Bagamati Province, 44776, Nepal",Beds:5,Baths:3,Villa,14 days ago,Hamro-Ghar,True
"Room Rent in Battisputali, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-battisputali-bhaktapur-762/,"Rs6,000/Month","Battisputali, Bhaktapur, Bagamati Province, 44647, Nepal",Bed:1,Bath:1,Room,10 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Kapan, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-kapan-kathmandu-196/,"Rs63,000/Month","Kapan, Kathmandu, Bagmati Province, 44602, Nepal",Beds:3,Baths:2,Commercial,28 hours ago,Nepal-Property-Hub,False
"8 BHK House Rent in Kapan, Bhaktapur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-kapan-bhaktapur-233/,"Rs179,000/Month","Kapan, Bhaktapur, Bagamati Province, 44772, Nepal",Beds:8,Baths:5,House,23 hours ago,NPB-Rent,False
"Commercial Space/Villa Rent in Nakhu, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nakhu-bhaktapur-902/,"Rs451,500/Month","Nakhu, Bhaktapur, Bagamati Province, 44789, Nepal",Beds:3,Baths:4,Commercial,23 hours ago,RealEstate-Nepal,True
"1BHK Flat Rent in Sitapaila, Kathmandu",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-sitapaila-kathmandu-238/,"Rs29,000/Month","Sitapaila, Kathmandu, Bagamati Province, 44664, Nepal",Bed:1,Baths:2,Flat / Apartment,23 days ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Chunikhel, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-chunikhel-lalitpur-497/,"Rs235,500/Month","Chunikhel, Lalitpur, Bagamati Province, 44666, Nepal",Beds:4,Baths:1,Commercial,11 days ago,Hamro-Ghar,True
"4BHK Flat Rent in Dhumbarahi, Kathmandu",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-dhumbarahi-kathmandu-813/,"Rs20,500/Month","Dhumbarahi, Kathmandu, Bagmati Province, 44600, Nepal",Beds:4,Bath:1,Flat / Apartment,17 days ago,Hamro-Ghar,True
"2BHK Flat Rent in Thimi, Lalitpur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-thimi-lalitpur-166/,"Rs28,500/Month","Thimi, Lalitpur, Bagmati Province, 44612, Nepal",Beds:2,Bath:1,Flat / Apartment,18 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Sanepa, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-sanepa-kathmandu-549/,"Rs114,000/Month","Sanepa, Kathmandu, Bagamati Province, 44611, Nepal",Beds:7,Baths:3,Villa,14 hours ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Jorpati, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-jorpati-kathmandu-900/,"Rs428,500/Month","Jorpati, Kathmandu, Bagmati Province, 44757, Nepal",Beds:8,Baths:1,Commercial,17 hours ago,Hamro-Ghar,True
"Room Rent in Gothatar, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-gothatar-kathmandu-304/,"Rs13,500/Month","Gothatar, Kathmandu, Bagamati Province, 44770, Nepal",Bed:1,Bath:1,Room,13 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Mulpani, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-mulpani-bhaktapur-264/,"Rs205,500/Month","Mulpani, Bhaktapur, Bagmati Province, 44617, Nepal",Beds:3,Baths:3,Commercial,25 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Kupondole, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-kupondole-lalitpur-570/,"Rs106,000/Month","Kupondole, Lalitpur, Bagmati Province, 44726, Nepal",Beds:6,Baths:4,Villa,5 days ago,NPB-Rent,False
"4BHK Flat Rent in Jorpati, Bhaktapur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-jorpati-bhaktapur-457/,"Rs54,000/Month","Jorpati, Bhaktapur, Bagamati Province, 44653, Nepal",Beds:4,Bath:1,Flat / Apartment,16 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Chabahil, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-chabahil-kathmandu-273/,"Rs125,000/Month","Chabahil, Kathmandu, Bagamati Province, 44767, Nepal",Beds:4,Baths:1,Villa,26 hours ago,NPB-Rent,False
"Room Rent in Chabahil, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-chabahil-bhaktapur-880/,"Rs7,500/Month","Chabahil, Bhaktapur, Bagmati Province, 44685, Nepal",Bed:1,Bath:1,Room,19 hours ago,Hamro-Ghar,True
"1BHK Flat Rent in Chabahil, Bhaktapur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-chabahil-bhaktapur-384/,"Rs37,500/Month","Chabahil, Bhaktapur, Bagmati Province, 44620, Nepal",Bed:1,Bath:1,Flat / Apartment,11 hours ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Jorpati, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-jorpati-kathmandu-310/,"Rs111,000/Month","Jorpati, Kathmandu, Bagmati Province, 44762, Nepal",Beds:5,Baths:4,Villa,23 days ago,RealEstate-Nepal,False
"Room Rent in Chunikhel, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-chunikhel-kathmandu-352/,"Rs14,500/Month","Chunikhel, Kathmandu, Bagmati Province, 44652, Nepal",Bed:1,Bath:1,Room,6 days ago,RealEstate-Nepal,False
"Room Rent in Gongabu, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-gongabu-kathmandu-849/,"Rs12,000/Month","Gongabu, Kathmandu, Bagamati Province, 44756, Nepal",Bed:1,Bath:1,Room,11 days ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Basundhara, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-basundhara-kathmandu-231/,"Rs411,000/Month","Basundhara, Kathmandu, Bagamati Province, 44792, Nepal",Beds:3,Baths:1,Villa,16 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Dhobighat, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-dhobighat-bhaktapur-445/,"Rs89,000/Month","Dhobighat, Bhaktapur, Bagamati Province, 44634, Nepal",Beds:6,Baths:4,Commercial,7 days ago,NPB-Rent,False
